source,content,sentiment
instagram,خدا رو شکر داشتیم از نگرانی میمردیم😏😂,neu
instagram,این اون نیست,neu
instagram,چقدر ترامپ حرفه ایه که عجولان واکنشی نمیده به تحولات و شایعات و سعی میکنه همه کارت هاشو رو نکنه و برای روز مبادا پل های پشت سرشو خراب نکنه,neu
instagram,i love you tramp,pos
instagram,ای حقه باز حرام راده توار اینکه او زنداه است خیلی هم ناراحتی آخه اون بود که پوزه تو وپمپگوه را به خاک مخلوط به گوه مالید حال از اینکه او زنده ایت خوشحالی واقعا که از حرامزادگی پستان مادرت راگاز گرفته ای کثافت گاو چران .,neg
instagram,😂😂,pos
instagram,انقدر با هم دل دادین قلوه گرفتین آخرش چی شد مثلا؟ تحریم برداشتی ؟,neg
instagram,🔥🔥🔥🔥💩💩💩😈😈😈😈😯😯😯😂,neu
instagram,قیافشو😂😂,pos
instagram,بی ناموس 😂😂😂,neg
instagram,جالبی اینجاست میگه نصیحت خواهرانه خودتو به دامپزشک معرفی کن اگه اون دامه پس نصیحت خواهری کردی خواهرته پس تو هم دامی,neu
instagram,کاش چن تا عکسم از جاهای خوب و مناظر میگرفتین 😐,neu
instagram,جوک سال😂,pos
instagram,خودم به عشق کیم فالو میکنم تورا,pos
instagram,دهنم آب افتاد,neu
instagram,راستی,neu
instagram,دوسش داره🤣,pos
instagram,زااااارت😝,neu
instagram,امریکا تو خالیست ..ویتنام گواهیست..,neu
instagram,مثل سگ ازش میترسه,neg
instagram,"Inam jozve oonai bood ke bayad mimord vali namord, motasefaneh",neg
instagram,بچه بودی سرت کلاه گذاشتن ساندیسهارو خودشون خوردن😀,neu
instagram,به ظاهر اره تو دلش داره میگه کص ننش,neg
instagram,🙌🙌🙌🙌,pos
instagram,ولا منم خوشحال شدم دیدم سالمه,pos
instagram,دروغوی لعنتی😂😂😂😂,neu
instagram,چند روز چقد خوشحال بودن رسانها که کیم جونگ مرده  یهو ضد حال خوردن با زنده بودنش 🤣🤣🤣,neu
instagram,😋😋😝😁😁😁,pos
instagram,ای لاشی🤣🤣🤣🤣,neu
instagram,چ زشته لامصب😒,neg
instagram,زر میزنه.تو دلش فحش میده😂,neg
instagram,من که یک وطن پرست سر سختم و از ترامپ بوزینه اصلا خوشم نمیاد و آرزوی شکست براش دارم ولی به مرگ هیچ کس راضی نیستم,neg
instagram,"سلام
اخبار درست و مهم را در مورد سیارات یوفو و فرازمینیهارا در این پیج دنبال کنید بهترین پیج فضایی و علمی در سال های اخیر🌸🌸🌸🌸🌸🌸🌸🌸🌸",neu
instagram,ترامپ منگول,neg
instagram,ممنونم شما لطف دارین🙏🙏,pos
instagram,تری موزی.,neu
instagram,دیوانه چو دیوانه ببیند خوشش آید,neu
instagram,😂😂😂😂😂😂😂,pos
instagram,پچه تعجب کرته؟,neu
instagram,اگه ترک پوستی داری پیجمو ببین🔥🔥,neu
instagram,بندرعباسی های عزیز,neu
instagram,اینا دیگه زیادی شفاف امار میدن,neu
instagram,ابرقدرت و آقای دنیا چرا اینقدر باید عاجز و بدبخت باشه؟,neg
instagram,ایران اگه آمارش واقعی بود، از این بیشتر بود,neu
instagram,یادمه یه نفری میگفت امریکا بهترین سیستم بهداشتی جهان داره,neu
instagram,عکس سکس آیت الله بهنود با حضرت طوسی تو پیجم بشتابید,neu
instagram,خدا شفات بده,neg
instagram,این ویروس فقط تو امریکا خطرناکه تو ایران هیچ خطری نداره😂,neu
instagram,امریکا با  قرنطینه ۶۵ هزار نفر ایران بدون قرنطینه  رو به بهبودی  عجیب نیست😳,neu
instagram,الان یعنی چی 🤔🤔🤔🤔,neu
instagram,فقط كامنت سانديس خورهاي حال بهم زن🤢🤢🤢,neg
instagram,دوستان پیجموفالو کنین لطفا🙏,neu
instagram,این همه معتاد هیشکی نگرفته,neu
instagram,امروز سالگرد سقوط برلین است رایش سوم هیتلر  که روزگاری ادعا کرده بود هزار سال دوام خواهد آورد، تنها ۱۲ یال عمر کرد حامیان جمهوری اسلامی نیز می گویند حکومت شان تا روز قیامت و دوام خواهد آورد . المان نازی با آن عظمت اش به تاریخ پیوست جمهوری اسلامی نیز به زباله دان تاریخ خواهد پیوست 👎🏻👎🏻👎🏻👎🏻,neg
instagram,کَسی دکتر پن ورژن جدید درماپن لازم نداره؟,neu
instagram,شب دراز است,neu
instagram,"⠀⠀⠀⠀⠀⠀⠀⠀⣀⠤⣒⠒⠤⣴⣶⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⡠⢎⡀⣶⣾⣲⣧⣬⣙⣻⣖⢷⡄⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⢠⠃⣤⣾⣯⡥⢴⣦⠴⡛⡻⢿⡿⢯⣿⡄⠀⠀⠀⠀⠀
⠀⠀⠀⢰⣯⣾⣿⣿⣿⣯⣭⠁⠀⠀⠈⠂⠅⢤⣿⣿⠀⠀⠀⠀⠀
⠀⠀⠀⣷⡟⠀⠉⠛⠉⠁⠀⠀⠀⠀⠀⠀⠱⣬⢿⣿⡆⠀⠀⠀⠀
⠀⠀⠀⢻⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠘⠌⠟⡠⢧⠀⠀⠀
⠀⠀⠀⠈⢿⠀⠀⠀⠀⠀⠀⠀⢀⣠⣀⡀⠀⠀⠀⠸⠿⢸⠀⠀⠀
⠀⠀⠀⠀⠈⢁⠀⠀⠀⠀⠀⡴⢛⣩⣤⡄⠀⠀⠀⠄⠀⠸⠀⠀⠀
⠀⠀⠀⠀⠀⠘⢟⣻⢿⣧⠀⠀⠟⠒⠊⠀⠀⠀⠀⠄⠀⠄⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠘⠉⠈⢹⠀⠀⢀⡀⠀⠈⠁⠀⡈⠀⠀⠀⣀⠀⠀
⠀⠀⠀⠀ ⠀⠀⠐⡀⠀⢇⠀⢀⡠⠟⠢⠀⠀⠀⠀⠀⠀⢠⣿⣦
⠀⠀⠀⠀⠀⠀⠀⠐⡀⡼⠉⢉⣀⣠⣤⡀⠀⠀⠀⠀⣴⣿⣿⣿⣷
⠀⠀⠀⠀⠀⠀⠀⠀⠁⠀⠰⠛⠉⠁⠀⠈⠀⠀⠀⣰⣿⣿⣿⣿⣿
⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡀⠀⠀⠀⠀⠀⢀⣴⣾⣿⣿⣿⣿⣿⣿
⠀⠀⠀⠀⠀⠀⠀⠀⣠⣿⣿⣦⣀⣤⣤⣴⣾⣿⣿⣿⣿⣿⣿⣿⣿",neu
instagram,آماره دقیق به این میگن نه اینکه طرف بمیره توپروندش بزنن بیماری بری بری داشته😑,neu
instagram,#افول_امریکا,neu
instagram,با اجازه ادمین عزیز، دوستای گلم خوشحال میشم از پیج #دست_دوزهای_من دیدن کنید🙏❤️,neu
instagram,یک آدم بی عقل ، نفهم، ابله به شما میگن،، اگه وضع ما بد بود الان قحطی داشتیم، گورستان دسته جمعی داشتیم،، حتی بیمارستان محله ما که سه بخشش واسه کرونا بود الان شده دو تا بخش، امان از بی عقلی شماها,neg
instagram,چون از ابتدا خیلی کشته داشتن در ضمن به هر خبری نمیشه اعتماد کرد و به قول خودتون هر کسی نظر و اعتقادی برای خودش داره❌,neu
instagram,خدا شانس بده. هر چی بالای هشتاد بود رو از بین برد این بزرگترین کمک به اقتصادشونه,neu
instagram,یه عده خوشحال میشن با دیدن این امار😷,neu
instagram,نمیدونم چرا همکی ریپورتش نمیکنن که بسته بشه این بنگاه لجن پراکنی رو؟,neg
instagram,"ریپورت, سیکتیر",neg
instagram,از معجزات آیت الله بی بی سیه دیگه,neu
instagram,مردم امریکا اصلا رعایت نمیکنن خونه ماندن براشون جهنمه,neg
instagram,😂,pos
instagram,هرکی موافق که تنها راه نجات امریکا ، یه دست ساک مشتی ترامپ برا حاج‌ طوسی لایک کنه 😁🤭🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️,neg
instagram,خدایا ب کل بشریت رحم کن ،دیگه بسه ....🌹,neu
instagram,"◾️لایو اینستاگرامی علی عبدالرضایی(موتا) لیدر حزب براندازان یکشنبه ۹۹/۰۲/۱۴ ساعت ۲۲ به وقت ایران
🔸با موضوع: ساختار سیاسی آینده‌ی ایران بعد از براندازی 🔹در صفحات اینستاگرامی زیر:

و",neu
instagram,نە بابا بر علي كشور ماھم دروغ، ايران تازگيھا آمار و ميبرە بالا كە پول بگيرە از سازمان بھداشت جھاني و كشورھاي اروپايي,neu
instagram,🙌Hi,neu
instagram,موتوریم‌ موتورها قدیم ،,neu
instagram,من از شتری میگیرم😂,neu
instagram,جون روشنفکر جوووون‌، نکشیمون ، ازین شعار ‌خشکل ا که میدی این پاچه بزیارو اینجوری تو هم نکش ، لطیف تر اها اره ابرو برو بالا لبخند ملیییح اینجوری 😁,neu
instagram,می توانی بیشتر انتظار داشته باشی اما کمتر پرداخت کنی,neu
instagram,خفه پفیوز نیست شما نموندین چه گوهی بخورین از همه دنیا کمک گرفتین بی شرف پفیوز قطر نصف فقط تهران هست ده تا هواپیما کمک فرستاده براتون دهن گشادتو ببند,neg
instagram,خیلی ممنون🙏🙏🙂🙂,pos
instagram,نسبت  به  ۳۳۰ میلیون  جمعیت .....امار  بالایی نیست,neu
instagram,رو که نیست سنگ پای قزوینه ..اگه منم مثل تو روزی شیش لیتر ساندیس مینوشیدم اعصابم پولادین میشد مرد مردونه خیلی فقیرم دست منو جایی بند کن,neg
instagram,مورخین گفتن عایشه زن پیغمبر احتمالا بین نه تا نوزده سال داشته ... این ازدواج قانونی و سیاسی بوده برای اتحاد در قبائل,neu
instagram,سخته ساختار ذهنیتو بشکنی که آمریکا هم پخی نبوده و نیست😅👌 از اولشم نبود! جز با دزدی تکنولوژی آلمان و شوروی و نخبه های دنیا واسه خودش اعتباری دست و پا کرده😀 وگرنه این نژاد بور احمق مال این حرفها نبودن و نیستن😀,neg
