timestamp,content,sentiment
"May 3, 2020 @ 13:35:54.556","بابا تو باز کنی بازم قرمز میشه مثل اینکه دلت میخواد مردم کلا نابود بشن",unk
"May 3, 2020 @ 13:35:54.490","٨٢/٧ درصد 😂",unk
"May 3, 2020 @ 13:35:54.423","بابا حرومزاده زنازاده گوه بخور مرتیکه کی رعایت کرده کجا رعایت شده امیدوارم خبر مرگ رو بشنویم کمتر گوه بخور",unk
"May 3, 2020 @ 13:35:54.357","فروش دستگاه سندبلاست و وتبلاست ساخت ترکیه",unk
"May 3, 2020 @ 13:35:54.290","مساجد💩💩💩",unk
"May 3, 2020 @ 13:35:54.224","توچیکتر کردی حسن اقا ۱درصد نام ببر پوتین بااون عظمت لباس کرد تنش رفت لای مریضهای کرونایی دل گرمی داد بهشون شما چیکار کردی هیچی یه ده روزی که کلا غیب شدی وقتیم که پیدات شد از لونت بیرون نیومدی ازراه دور داشتی دستور میدادی  برا خودت الان صدات و ندارتو گلوت",unk
"May 3, 2020 @ 13:35:54.157","کوسخولارو خیلی دوست دارم",unk
"May 3, 2020 @ 13:35:54.090","باز کنید تا همون نقاط سفید مانده را سیاه کنید دباره",unk
"May 3, 2020 @ 13:35:54.025","قربون پروتکل هات کاش حواست به دلار و ارز بود سال آخری ت😢😢😢😢😢",unk
"May 3, 2020 @ 13:35:53.959","دروغ میگه مثل سگ",unk
"May 3, 2020 @ 13:35:53.882","😵😵😵😡😡",unk
"May 3, 2020 @ 13:35:53.693","😁",unk
"May 3, 2020 @ 13:35:53.627","دیونه نشین دوباره روزقدس بزنین بیرون اینا از الان برا اون وقت نقشه میکشن حالا اون یکی هم میا ضر بزنه",neg
"May 3, 2020 @ 13:35:53.560","ڪیر هشتادو سه درصد پروتڪل های بهداشتی تو ڪص دخترتو زنتو خوارو ننه و اون ریش بنفشت خارڪسته",unk
"May 3, 2020 @ 13:35:53.499","😁😆😆😆",unk
"May 3, 2020 @ 13:35:52.807","😁daghighan",neu
"May 3, 2020 @ 13:35:52.730","مارا کشتی با این پروتوکل ، نتیجه اش گو همه مینالند ...",unk
"May 3, 2020 @ 13:35:52.664","کوس ننه آدم خالی بند توکه خالی نمی بندی",unk
"May 3, 2020 @ 13:35:52.597","کجا رعایت شده ما ندیدیمش 😂😂",neu
"May 3, 2020 @ 13:35:52.531","اون ۳ درصد رو از کجا اوردی حسنی ؟ وایسا جمعه امار دقیقو بگو",unk
"May 3, 2020 @ 13:35:52.464","جدیدترین فندکها❌",unk
"May 3, 2020 @ 13:35:52.398","😂😂😂 پشت هم جک می‌شنوم امروز",unk
"May 3, 2020 @ 13:35:52.331","😂😂😂😂",unk
"May 3, 2020 @ 13:35:52.265","لعنت بر بی شرف ها",unk
"May 3, 2020 @ 13:35:52.188","اینقد مغز متفکری..خب جاهای اساسیو هک کن ک ی پول قلبمه گیرت بیاد دیگ عمو",unk
"May 3, 2020 @ 13:35:52.121","❤️",unk
"May 3, 2020 @ 13:35:52.055","اون 3درصد رو دیگه از کجا آوردی",neu
"May 3, 2020 @ 13:35:51.977","اره ......😁",unk
"May 3, 2020 @ 13:35:51.911","یاد آمارای دوران احمدی نژاد میوفتم🤷‍♂️",unk
"May 3, 2020 @ 13:35:51.844","بی بی سی و دریوزگی برای فقیه دیکتاتور ایران",unk
"May 3, 2020 @ 13:35:51.767","هشتاد و سه رو از کجات آوردی؟",unk
"May 3, 2020 @ 13:35:51.711","کس نگو حرومزاده",unk
"May 3, 2020 @ 13:35:51.656","😂😂😂😂",pos
"May 3, 2020 @ 13:35:51.601","😍😍😍",unk
"May 3, 2020 @ 13:35:51.545","جون پدرت",neg
"May 3, 2020 @ 13:35:51.490","اگه دوباره کرونا شدت پیدا کنه چی",unk
"May 3, 2020 @ 13:35:51.435","پروتکل چیه حسن؟",unk
"May 3, 2020 @ 13:35:51.379","مملکت وله هرکی هرچی بخواد بدونه سوالو جواب میگه😐",unk
"May 3, 2020 @ 13:35:51.324","جناب رییس جمهور ...هر خیابانی در تهران میخواهید خودتان انتخاب کنید ....بعد بروید ببینید تو چند درصد مغازه ها و فروشگاه هایش پروتکل که هیچ ساده ترین مسائل بهداشتی هم رعایت میشود ....یک مسیر نیم ساعته را پیاده روی میکرد ..فقط و فقط،سوپر مارکت ها و بنگاه های املاک را نگاه کردم ..به جرائت میگم چهل درصد سوپر ها فروشنده ماسک و دستکش داشت ..و هیچ کدام از بنگاه املاکی ها که حدود هفت .هشت جا بود ...در یکی مشاورین چسبیده به هم بودند ..بدون ماسک یا دستکش",unk
"May 3, 2020 @ 13:35:51.269","جا کش اعظم با اطرافیانش",unk
"May 3, 2020 @ 13:35:51.213","🤣83% رعایت نشده میخواسته اینو‌ بگه خجالت کشیده",unk
"May 3, 2020 @ 13:35:51.157","پلوتوکل😅",unk
"May 3, 2020 @ 13:35:51.102","عاشق اون سه درصد شدم 🤣🤣",unk
"May 3, 2020 @ 13:35:51.047","❤️❤️🙌🙏",unk
"May 3, 2020 @ 13:35:50.991","۸۵ درصد از نوار بهداشتی ها رعایت شده فقط😂",unk
"May 3, 2020 @ 13:35:50.935","لامصب تو بنزین رو نمیدونستی گرون کردن ازکجات این آمارو در آوردی؟؟؟",unk
"May 3, 2020 @ 13:35:50.892","ی پیشنهاد به کاریکاتوریست بدم تصویر بکشد مردم توهم توهم نشون بدهد بعد حسن بکشد از پشت شیشه دودی ماشین مردم با فاصله اجتماعی نشان بدهد و بعد بگه وضعیت سفیده😁",neu
"May 3, 2020 @ 13:35:50.826","سری به خیابان حلال احمر یا انبار نفت بزنید ...ببنید در کدام مغازه ..کدام پروتکل رعایت شده ..اجیل و حبوبات ..رو باز در فروشگاه و پیاده رو ها هستند ..و هرکس میخواهد با دست و دستکش برانداز اش،میکنند ....فروشنده خیلی خیلی به ندرت ممکن ماسک یا دستکش،باشند ...حلب های پنیر باز در جلو فروشگاه است ....اینها در حالت عادی ...مشکل بهداشتی دارد ..در این شرایط که هیچ ....ولی کو نظارت ...کدام پروتکل ...واقعا  کجا رعایت میشه",unk
"May 3, 2020 @ 13:35:50.770","حتمآ دهنت بو میده.",unk
"May 3, 2020 @ 13:35:50.715","😂😂😂آمار دقیقش منو تحت تاثیر قرار داد",unk
"May 3, 2020 @ 13:35:50.659","کشته مرده اون دقت ۳ درصدی هستم",unk
"May 3, 2020 @ 13:35:50.605","بخدا به مردم رحم کنید.مساجد باز نشه چی میشه.بخداکادردرمان خسته هستند.حداقل به اونها رحم کنید",unk
"May 3, 2020 @ 13:35:50.549","چوپان دروغگو و پينوكيو در مقابل سلطان دروغ يه خاطره ان",unk
"May 3, 2020 @ 13:35:50.494","تا در اید چشم #bbcpersian #عنترنشنال #منتو #مسیح_علینژاد_مزدور_آمریکایی تموم ویروسهایه سایبریشون که عر میزدن کرونا به ایران برسه تو یه ماه ایران از بین میره 😂حروم مغزها حالا برید دنبال دستمال توالت بگردید باسن 💩پاک کنید این کرونا باعث شد غرب زده ها این مغزهایه استعمار شده اروپا امریکا غرب بدون روتوشو ایران مقتدر قدرتمند مردم دلسوزشو ببینن با اینکه مغزهایه کوچیکشون زنگ زده ولی اگر یه ذره شعور داشته باشن زیر پرچم کشور خودشون یغه جر میدن نه برا دوتا کنسرو لوبیا دسمال توالت بر علیه کشور وطنشون موضع بگیرن این عین خاکبرسری هستش بیایید یه بارم که شده خاکبرسر نباشید همه باهم کشورمونو قویتر کنیم 👍",unk
"May 3, 2020 @ 13:35:50.438","کلمه ی پروتکل از این بگیرن دیگه نمیتونه حرف بزنه",unk
"May 3, 2020 @ 13:35:50.383","بزرگترین دروغگو تاریخ جهان همین شخص است",unk
"May 3, 2020 @ 13:35:50.317","منظورش کشورهای پیش رفته س",unk
"May 3, 2020 @ 13:35:50.261","خفه بابا کسکش بیناموس",unk
"May 3, 2020 @ 13:35:50.206","عاشق آمار و درصد دادنتونم ، دلقک 🤣🤣🤣",unk
"May 3, 2020 @ 13:35:50.151","😂😂😂😂",unk
"May 3, 2020 @ 13:35:50.095","باشه قبول ولی اون سه درصد و چطوری حساب کردین 😂",unk
"May 3, 2020 @ 13:35:50.029","با باز شدن مسجد دوباره روز از نو روزی از نو😑😑😑",unk
"May 3, 2020 @ 13:35:49.973","تو گو بخور حسن دروغگو انگلیسی",unk
"May 3, 2020 @ 13:35:49.926","کس میگه",unk
"May 3, 2020 @ 13:35:49.187","اخه بی سواد تو میدونی پروتکل چیه شاشو",unk
"May 3, 2020 @ 13:35:49.132","😐",unk
"May 3, 2020 @ 13:35:49.077","روباه پیر انگلیس",unk
"May 3, 2020 @ 13:35:49.021","كار خوبى ميكنى ؟ مردم رو ميخواى بكشى ؟ نميتونيم تو خونه عبادت كنيم حتما بايد برن مسحد تا همه بگيرن و بيمارى گسترش پيدا كنه ؟ خدايى تو دلت براى كسى هم ميسوره ؟ شعور و سواد دارى يا مدرك دكتريت رو خريدى ؟",neg
"May 3, 2020 @ 13:35:48.966","آنچنان شاشیده ای در مملکت،،،کس نشاشیده چنین مثل شما",neg
"May 3, 2020 @ 13:35:48.911","فقط تو ویروس موندی ✊✊✊",unk
"May 3, 2020 @ 13:35:48.578","دروغ پشت دروغ،هر ایرانی با غیرتی میدونه که تمامی این حرفا یه مشت دروغه#نه_به_مذهب_و_شارلاتانیسم",unk
"May 3, 2020 @ 13:35:48.511","😐از فردا مساجد باز میشه😏",unk
"May 3, 2020 @ 13:35:48.445","اااااای جاااانم ایران عزیز",unk
"May 3, 2020 @ 13:35:48.378","#ورزش_در_خانه",unk
"May 3, 2020 @ 13:35:48.313","نه ۹۹/۹۹۹۹۹٪",unk
"May 3, 2020 @ 13:35:48.246","صندلی میکروفن اماده ،برا زررر فراوان.",unk
"May 3, 2020 @ 13:35:48.180","نباید باز بشه",unk
"May 3, 2020 @ 13:35:48.114","حسن چاخان💩",neg
"May 3, 2020 @ 13:35:48.047","عطر و ادکلن اورجینال
💝
💗
💖",unk
"May 3, 2020 @ 13:35:47.980","شایدم نود درصد ،پفیوز خودش ماسک نزاشته بعد از بهداشت صحبت میکنه",unk
"May 3, 2020 @ 13:35:47.914","كس زنت اگه راست ميگي؟",unk
"May 3, 2020 @ 13:35:47.848","به آیندگان خواهم گفت که ۳ماه نمازجمعه ومسجدوامام زادها بسته شد اندازه ۵سال بارون بارید",unk
"May 3, 2020 @ 13:35:47.781","😑😑😑😑🤯",unk
"May 3, 2020 @ 13:35:47.704","😂",unk
"May 3, 2020 @ 13:35:47.637","آخه مادر جنده ، تو پاتو از کاخت گذاشتی بیرون تا ببینی چه خبره بعد ضر مفت بزنی",unk
"May 3, 2020 @ 13:35:47.571","❤️",unk
"May 3, 2020 @ 13:35:47.505","واقعا وقتی درگیر فقر و نداری باشی هیچ چیز مهم نیست حتی کرونا😢",neg
"May 3, 2020 @ 13:35:47.438","دروغ گو 😂😂😂",unk
"May 3, 2020 @ 13:35:47.372","ای بابا برا شما که کاری نداره یکباره سر راسش کن بگو صد درصد",neu
"May 3, 2020 @ 13:35:47.305","کاندوم رو مجانی کنید😂😂😂",unk
"May 3, 2020 @ 13:35:47.239","کشته مرده اون ۳ درصدم‌",unk
"May 3, 2020 @ 13:35:47.173","ارواح کوس ننه جنده ت",unk
"May 3, 2020 @ 13:35:47.106","مگه ايران بهداشت داره😝😝😝😝",unk
"May 3, 2020 @ 13:35:47.040","هااااا واقعا از چه منبعيي با چه استددلالي با چه فرمولي به اين اعداد ميرسن",unk
"May 3, 2020 @ 13:35:46.984","کدوم شهرستانا خوب؟ 😅",unk
"May 3, 2020 @ 13:35:46.929","يك كلام ٩٠ حسن دروغ كليد",neu
"May 3, 2020 @ 13:35:46.862","سه درصد بالای هشتاد. ممنون از دقت نظر",unk
"May 3, 2020 @ 13:35:46.807","خوبه توکلمه پرتوتکل یادگرفتی همش همین میگی جمع کن کاسه کوزته دروغ گو",unk
"May 3, 2020 @ 13:35:46.752","هشتاد چهار درصد بود.درست آمار بده😄",unk
"May 3, 2020 @ 13:35:46.696","اخ باز این اومد بابا ول کن هر چی میگی کلا برعکسش میشه",unk
"May 3, 2020 @ 13:35:46.641","😂😂😂😂😂😂",pos
"May 3, 2020 @ 13:35:46.586","ارواح کونت😂😂",unk
"May 3, 2020 @ 13:35:46.531","دقیقا ۸۳ درصد؟؟؟",unk
"May 3, 2020 @ 13:35:46.475","تو که خواب بودی تو از کجا میدونی ؟",neu
"May 3, 2020 @ 13:35:46.420","عاشق این دقیق بودن درصداشم انگار خیلی حساب شده حساب کردن",unk
"May 3, 2020 @ 13:35:46.364","ببین میتونی یه کاری کنه بدتر بشه وضعیت سلامتی مردم بااین تصمیماتی که میگیری",unk
"May 3, 2020 @ 13:35:46.309","خفه شو بیشعور صاف تو چش85میلیون نفر نگا میکنی دروغ میگه بسه دیگه هفت سال ریدی ب مملکت چرا تموم نمیشی توووو😈😈😈😈",unk
"May 3, 2020 @ 13:35:46.254","بعله دیگ روز قدس نزیک و همه چی خوب شد باز... مردم آماده  ی موج شدید دیگ از مرگو میر کرونا باشن",unk
"May 3, 2020 @ 13:35:46.206","عاشق این ارقامتونم فقط",unk
"May 3, 2020 @ 13:35:45.490","مردک دروغگو😠😠😠",unk
"May 3, 2020 @ 13:35:45.435","این سه درصدوازکجاآوردی توکه همین جمعه صبح فهمیدی کرونااونده😑",unk
"May 3, 2020 @ 13:35:45.379","شیطون بازم چاخان کردی",unk
"May 3, 2020 @ 13:35:45.324","جان مادرت خفه شو بمیر دیگه",unk
"May 3, 2020 @ 13:35:45.269","آره ارواح عمت",unk
"May 3, 2020 @ 13:35:45.213","حتما از پشت شیشه ماشین هنگام عبور از خیابان رصد کرده ای😁😁😁😁😁",unk
"May 3, 2020 @ 13:35:45.158","یکی ازین یابو بپرسه اصلا تو معنی پروتکل رو میدونی ؟ مرتیکه پفیوز ملت رو بدبخت کردین مملکت هم بگا دادین خجالت بکش",unk
"May 3, 2020 @ 13:35:45.103","جون مامانت مترسک دولت خودفروخته ترسو .بدون اجازه آب نمیخورن",neg
"May 3, 2020 @ 13:35:45.047","امارش منو یاد احمدی نژاد انداخت",unk
"May 3, 2020 @ 13:35:44.992","چون تاریکی دوس داره ایرج😂😂",unk
"May 3, 2020 @ 13:35:44.936","🤦🏻‍♂️ عاشق اون دقت ٣ درصديتم",unk
"May 3, 2020 @ 13:35:44.881","بخصوص در نانوایی ها😂😂😂",unk
"May 3, 2020 @ 13:35:44.826","احتمالا ازجلوگشادی",unk
"May 3, 2020 @ 13:35:44.760","😅😅😅😅😅👏👏👏👌👌🙏🌹",unk
"May 3, 2020 @ 13:35:44.704","دانشگاها کی باز میشن؟؟؟",unk
"May 3, 2020 @ 13:35:44.648","مردم خودشون رعایت کردن ،شما چکار کردین . حالا هم که بعضی شهرها بقول خودتون وضعیت سفیده که نیست ،سریع مساجد رو باز کنین تا آمار بره بالا .یعنی توی خونه نمیشه نماز خوند .",unk
"May 3, 2020 @ 13:35:44.593","👏👏👏👏",unk
"May 3, 2020 @ 13:35:44.538","پس برای همین آمارتون دوباره صعودی شد چند استان رفت روخط هشدار و قرمز و پینوکیو برای لاپوشنی گندتون آمار نزولی نطق میکنه",unk
"May 3, 2020 @ 13:35:44.483","اینقدر مجموعه دولت و مجلس و کل این اشغال های مدیر و مسئول بیشعور و نفهمن که این عددها رو از کجاشون در میارن جای تعجب داره مثلا خیلی آمار براشون مهمه",unk
"May 3, 2020 @ 13:35:44.427","کس ننه دروغگو",unk
"May 3, 2020 @ 13:35:44.372","ناشنواست ..هِی میخوره هِی میخوره سیرمونی نداره😑",neu
"May 3, 2020 @ 13:35:44.316","اینجوری نیست که بگیم روحانی مترسکه تقصیر اون نیست !این یارو باید بره و زر نزنه !هر کلمه ای که از دهن این خارج میشه بدتر از ویروسه !",unk
"May 3, 2020 @ 13:35:44.205","ابن آمار به این دقت رو از کجاش در میاره؟",unk
"May 3, 2020 @ 13:35:44.150","دروغگویی در حد زیر زمین تا آسمون تو چشم مردم",unk
"May 3, 2020 @ 13:35:44.094","کیر تو کوس زنت کوس کش زنا زاده توله سگ",unk
"May 3, 2020 @ 13:35:44.040","پارتیهای شبانه بازبشه باقهوه خونه هابراتون خوب میشه...نه؟؟",unk
"May 3, 2020 @ 13:35:43.984","این همونیه که گفت از شنبه همه چیز عادی میشه!",unk
"May 3, 2020 @ 13:35:43.929","عاشقه آمار دادنه این دولتم ، نه سر داره نه ته😁",unk
"May 3, 2020 @ 13:35:43.874","یعنی دیگه هیچکدام از حرفات قابل قبول نیست. دروغگوی مزور🔥",unk
"May 3, 2020 @ 13:35:43.818","توکه راست میگی........",unk
"May 3, 2020 @ 13:35:43.763","تا۸۳درصد فرو کردین تو پاچه ملت",unk
"May 3, 2020 @ 13:35:43.708","سنگین کجابود...ریشه تن سبک هستن فریدونها",unk
"May 3, 2020 @ 13:35:43.652","دروغ میگه اسناد موثقی وجود داره که نشان میده ۸۵درصد رعایت شده 😂ا",unk
"May 3, 2020 @ 13:35:43.597","👏👏👏👏👏احسنت",unk
"May 3, 2020 @ 13:35:43.542","از این یاروعه خوشم میاد خیلی مثبت اندیشه",unk
"May 3, 2020 @ 13:35:43.442","😅😅😅😅😅😆😆😆😆🙏🙏🙏🙏👏👏👏",unk
"May 3, 2020 @ 13:35:43.374","😢😢",unk
"May 3, 2020 @ 13:35:43.287","این چرا دماغش دراز نمیشه اینقدر دروغ میگه🤥🤥🤥",unk
"May 3, 2020 @ 13:35:43.220","قرصهای چاقی و لاغری اصل خارجی رو از ما بخواهید🌱",unk
"May 3, 2020 @ 13:35:43.154","من مرده اون ۳ درصدتم، لامصب دقیق",unk
